2017/09/25,3499.1982,3508.9868,3492.2123,3502.2723
2017/09/22,3510.62,3514.7417,3492.2436,3504.97
2017/09/21,3516.1419,3537.183,3515.1595,3523.3722
2017/09/20,3524.7258,3529.0442,3504.4083,3510.2972
2017/09/19,3515.1944,3529.4117,3502.4535,3524.3215
2017/09/18,3521.5194,3530.8433,3510.6883,3510.6883
2017/09/15,3511.8465,3524.2774,3503.1483,3523.8758
2017/09/14,3530.4636,3551.5981,3519.8634,3543.0758
2017/09/13,3543.7806,3546.9281,3525.3548,3533.9345
2017/09/12,3538.9369,3551.0666,3529.868,3540.9701
2017/09/11,3535.6566,3544.5405,3518.57,3524.1597
2017/09/08,3524.047,3540.588,3511.9573,3523.4326
2017/09/07,3524.5692,3547.9599,3522.1262,3543.6075
2017/09/06,3545.4532,3551.3686,3523.8387,3531.8943
2017/09/05,3544.3709,3551.2324,3531.0359,3536.9397
2017/09/04,3539.4559,3541.357,3517.9573,3529.07
2017/09/01,3526.3481,3541.8378,3517.2429,3525.1475
2017/08/31,3519.7156,3526.6413,3498.6257,3520.4469
2017/08/30,3522.7247,3536.462,3515.8481,3520.9174
2017/08/29,3524.4951,3534.3069,3513.1629,3521.1434
2017/08/28,3521.7541,3534.7748,3493.9831,3493.9831
2017/08/25,3489.1397,3489.5494,3426.1269,3426.1269
2017/08/24,3426.1811,3453.958,3420.7778,3443.4248
2017/08/23,3443.1696,3455.5134,3429.2589,3439.0474
2017/08/22,3445.7891,3449.1857,3429.7245,3443.016
2017/08/21,3442.2691,3442.9143,3425.0416,3429.3565
2017/08/18,3423.2175,3429.8886,3401.5784,3406.9907
2017/08/17,3422.9293,3423.6742,3405.1376,3407.6605
2017/08/16,3399.9075,3402.3556,3381.4583,3401.39
